logFC	adj.P.Val	Gene Symbol	Probeset Type
-0.8417228926366704	0.0080050553666664	CCPG1 /// DYX1C1-CCPG1	even
-1.38775652327252	0.0008819770105348	LINC00472	odd
-0.744512853284292	0.0008819770105348	KIAA0232	odd
0.3615512295681555	0.0008819770105348	WDR77	even
0.552041352716386	0.022249859527642	EIF5A	odd
-1.13080304668661	0.0008826414426613	FAM13B	odd
0.969258429313484	0.0008957807803287	CSF1R	odd
0.933595078815729	0.0008957807803287	ICAM3	odd
-2.33254874085824	0.0008957807803287	APOD	odd
-0.798533106879812	0.0012784444122992	NOL3	odd
1.4248205056916698	0.0037788127599675	ARL4C	even
0.562664179371922	0.0009079881575284	LIG1	odd
0.877063145460641	0.0009140269652906	SLC6A10P /// SLC6A10PB /// SLC6A8	odd
-0.82169969635735	0.0009140269652906	APLP1	odd
-0.844390002766288	0.0009140269652906	GAB2	odd
0.0976869245837548	0.674386215071675	C15orf39	odd
0.710495139842827	0.0009336132945734	SERPINH1	odd
-0.843955090300114	0.0009361107836592	FXYD1	odd
-0.17011295716675953	0.000943288304181	KANK2	even
0.612280193551359	0.0009480561925187	NCF4	even
-0.892970962832871	0.0009634015367838	TOR1B	odd
-2.08898647161806	0.0009849270667129	EMCN	odd
2.0082143232375	0.0009869142599632	C7	odd
-0.495004462207077	0.0010102797681366	ANXA2P3	odd
0.567107558560124	0.0121967269721294	CYBB	odd
-0.805010957737343	0.0899143008014885	CAMSAP2	odd
-0.803043107540089	0.0010276594491586	DUSP14	odd
-0.563819787473322	0.0010313502907446	PRDM4	even
0.706410624413047	0.0010326151850915	NMU	odd
1.44204793959965	0.0010331419566399	MS4A4A	odd
-0.694286486185293	0.0010365074108824	MIS12	odd
-0.48613409448258	0.001047009284001	UBAP1	even
-3.03568992914419	0.0010470738557749	PCOLCE2	odd
-1.2209135433387	0.0010552389215531	LIMS2	odd
-1.04430753180868	0.001060337065145	WFS1	odd
0.188560288699047	0.136201741496702	COL1A1	even
-1.10996270762942	0.0010652489381919	ACTN4	odd
-0.629573738526345	0.0010652489381919	WBP1L	odd
-0.679602092436185	0.0010743242772793	SH3BP5	even
-1.33146627494975	0.0010768278530252	NLK	odd
-0.732703538940227	0.0010768278530252	IL11RA	odd
0.780259071764336	0.0010791859643445	FAM110B	odd
-0.675900341640324	0.0010875270689407	GTF2B	odd
-1.02419206701427	0.0010977897339154	ZNF302	odd
0.898669378457104	0.0011009884633731	FOLR2	odd
-0.668753648822587	0.0011052349529756	CEP68	odd
-0.254077867836687	0.30941211814406	ENSA	odd
-0.3597904914343164	0.0011154351750855	ASB1	even
-0.949295353608731	0.0011172445660045	ZC2HC1A	odd
-0.589232412887705	0.129415879704005	ID4	odd
-0.5718220841264445	0.0011376841101923	RAB11A	even
2.2083065461202	0.0011402149677389	COL6A3	odd
-0.450505038884065	0.174296930455008	GLUL	odd
-0.934328507537534	0.0011605055594861	MYH9	odd
-0.43914132090096547	0.0156049121629873	PDE4DIP	even
-0.26728489174274395	0.0027626076802127	NFATC2IP	even
0.470193578165789	0.0011763330906051	NUP210	odd
-1.47376949715571	0.0012056210363135	TNNI1	odd
-0.0204958780096707	0.925083284094072	LEPR /// LEPROT	odd
0.852457162227998	0.001212221146034	SLC1A3	odd
0.480103312859733	0.0703666697595125	CD36	odd
-0.4330857655607055	0.0012409642242852	IL1RAP	even
-0.650708565308127	0.0161900777569681	COL4A3	odd
1.09647726269555	0.0012409642242852	DHCR24	odd
0.527544469020833	0.001242161849931	BIK	odd
-0.465566583376528	0.0012469806113706	DIS3	even
-1.25868552724677	0.0193385302219659	LOC100996668 /// ZEB1	odd
-1.040455740920462	0.0012515555180675	HRG	even
1.14308014961244	0.0449692162401358	HLA-DPA1	odd
0.481038530377793	0.0012831052127022	BAK1	odd
0.25074349079051	0.176972525793316	CD300A	odd
1.40353548214768	0.0013187486897218	P2RY14	odd
-0.3507119993478335	0.0931174355460197	RBFOX2	even
0.21274386567918752	0.15124823221256	ADAM22	even
0.504526421131078	0.0013421503966969	DPH2	odd
-0.766838634490469	0.0013421503966969	FAM168A	even
-0.989104209850884	0.0251930490547033	SEC14L1	odd
-0.35001958574860076	0.001348887537325	PIK3IP1	even
-1.0358085429992865	0.001353405184454	GOLIM4	even
-0.898790791246043	0.0013577874447333	TYRO3	even
-0.3077136665579966	0.0840495643334734	PAWR	even
-0.769398750530691	0.0013871754731283	TRIM68	odd
-0.48703426037638303	0.0013908769148895	C11orf58	even
-0.24612950283642912	0.0013988163304941	TBCE	even
-0.42510460375126446	0.0014020749263753	CSPP1	even
-0.2344697511504646	0.0341777996873934	PTPN21	even
-0.6801641050746945	0.0172361402624994	NOTCH2	even
-0.330908826921888	0.0014336498559474	CDS2	even
-0.5837480895055716	0.0014336498559474	SEPT10	even
-1.08038605522596	0.0014399335679495	CBX7	odd
-1.7463554010325049	0.0014439206002469	BMP2	even
2.37517101314157	0.0014439206002469	LUM	odd
0.571103245843975	0.0014494173540361	RBBP4	even
0.377369860966496	0.0446826105353403	CLCN7	odd
-0.915263282712466	0.0014519027082074	SLC48A1	odd
-0.206109751367347	0.731353914027479	GLG1	odd
0.1163753066987015	0.465458693334091	GGA2	even
-0.674128083374388	0.0014934832997214	RPGR	odd
0.253018128159096	0.16203118641948	RGS14	odd
0.3977562185199345	0.0014939068626602	DESI1	even
0.5273986269613375	0.0015001685787921	CACFD1	even
-1.6237447709321295	0.0015109389695216	PTPRO	even
-0.451647519643215	0.272592718840106	MTDH	odd
0.815887989990127	0.001522687027207	TESC	odd
-1.40007305785076	0.00152590515196	SERINC5	odd
2.00647463419511	0.00152590515196	THBS2	odd
-0.383922303692019	0.318409624736951	KDELR3	odd
3.20327305734535	0.0015340579524175	LTF	odd
-0.616055156079339	0.0015440568266971	TSG101	odd
0.602817925804262	0.0015542424621534	SSR2	odd
0.08127096653225255	0.100359564944007	ARIH2	even
-0.604637526069284	0.0015720603990877	TTC27	odd
-0.4300394410013725	0.0875029393421875	TPD52	even
-0.366544944715827	0.0913165901227431	SMAD2	odd
-0.94334156133022	0.0015881219970828	ANKS1A	odd
-0.0648564913332663	0.777678688863404	PTCH1	odd
0.873943720027737	0.0020972773463174	CD24	even
-0.568598536994694	0.0016247284422466	RHOQ	odd
-1.51847542116253	0.0016329651175709	SLC14A1	odd
-1.19668696770964	0.0016386819781214	ZNF204P	odd
-0.9728210921542979	0.0016531903858784	FNBP1	even
1.362803668641345	0.0051884990108345	MARCKS	even
1.05844348153938	0.0016648850355669	NELL2	odd
0.299652514949303	0.0087764841744409	LEF1	odd
-0.518326198064294	0.0261989856740706	HDGFRP3	odd
0.76784299034808	0.0016950295499081	MRPS34	odd
-0.591473098523191	0.0017060936672866	BMPR1A	even
-0.4148074683344895	0.0017246557562673	NPR2	even
1.77177657978776	0.0017348015005443	TRBC1	odd
1.67068686349765	0.0017396098617534	CD53	odd
-0.904570179225412	0.0017636820873331	MYOZ1	odd
-0.5298380553475125	0.0017773743795537	DIDO1	even
0.694740727219262	0.0017783780956321	AIM1	odd
1.26237820138187	0.0017859580666917	RARRES3	odd
0.908749660979394	0.001787142286771	RHOH	odd
-0.792248839527073	0.0017943311757023	RNF38	odd
-0.533214887296525	0.0599143899365957	KPNA6	odd
-0.672110273256331	0.0017960156858327	IK	odd
-0.763694224843619	0.0018077795806671	ANAPC10	odd
0.173539405711994	0.642827123099276	SAT1	odd
-0.782344993647341	0.0018348082957733	KCTD9	odd
-0.31749046471167497	0.149330517132689	APPBP2	even
0.9033713378359157	0.0018649261659764	CFB	even
-0.894825970145329	0.0018721300444372	CCBL1	odd
0.36458249588006375	0.0018721300444372	ADAM8	even
1.02253927597227	0.0019267823216378	CDC20	odd
-0.518184539501998	0.136760153154568	ALG13	odd
-0.5825392574605895	0.0019466606660675	GPATCH8	even
-0.3777189411860935	0.0665705125437951	BAIAP2	even
-0.690364824755823	0.001985334200737	ZNF177 /// ZNF559-ZNF177	odd
-0.846559118224395	0.0019885318733057	ZNF112	odd
0.0544089994946582	0.768922081618604	MBNL2	odd
-0.4548927903876035	0.0020017526476878	SNRNP27	even
1.73780511521823	0.002037545372432	CD48	odd
-1.4521697492708405	0.0036194226680109	IGF1	even
0.474008102053817	0.0020437418906688	THG1L	odd
0.542741124918396	0.0020439492811537	C7orf43	odd
-0.699477399674054	0.0020614839080221	RABGAP1L	odd
1.83999602413639	0.0020800099797011	EVI2A	odd
0.710106697570704	0.0714705351219058	WIPF1	odd
-0.450766250839274	0.0080098477084622	ZMYM4	odd
-2.4084730678367	0.0020886324916452	IL13RA2	odd
-0.666737889422889	0.0020967256914877	DYNLT3	odd
-0.414115611306173	0.0021131217477048	DLG5	even
0.794038065513343	0.0021438774043769	MAP4K1	odd
0.221306570925594	0.509325051393462	PDLIM4	odd
-1.132916239803608	0.0021564043296426	EML1	even
0.534523760137173	0.0021570415037816	RPL13A /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A	odd
-1.476688096825965	0.0029379592346923	HPGD	even
-0.857885209911407	0.0021691739897336	ENOPH1	odd
-0.571514281094825	0.0918021583765928	ZC3H14	odd
-2.06132959170779	0.0021725261673326	APOLD1	odd
-0.0656713297129476	0.610173707745249	PDLIM5	odd
-0.504912633212781	0.0113035197721829	MPPE1	odd
-0.340944388546321	0.108319896693265	HNRNPD	odd
-0.337320358468213	0.0299555718615633	KLHDC10	even
-0.194981676970817	0.596710675016292	TBL1X	odd
-0.839704387800556	0.0022211536757147	RDX	odd
-0.588812678953551	0.0212643842537264	CAST	even
-0.593218983472587	0.0022806589456214	ZNF140	odd
0.436752756038904	0.0022813259146643	APBA2	even
-0.616421993575209	0.0022952963774773	ZNF7	odd
-1.03508133229622	0.0023157872165983	HMBOX1	odd
-1.83985111749737	0.0023398063767101	FZD2	odd
-2.33696958527833	0.0023417617067912	EHD3	odd
-0.46267732677876405	0.0362850962118462	FAM115A /// LOC100294033	even
-0.31380930085122	0.0364397324299519	TLDC1	odd
-0.869834665105854	0.0023516096299226	DDHD2	odd
0.448369415381827	0.0023639515082919	HDAC11	odd
0.0750693132995384	0.610977829063569	SCARB1	odd
0.500574434692397	0.002364299662882	SMARCD2	odd
-0.786538318040547	0.0023915616092959	CHMP3 /// RNF103-CHMP3	odd
-0.530984599102728	0.0023995538032315	KRBOX4	odd
-0.359892843851423	0.251458356041266	ARL1	odd
0.234601014445835	0.319505330598251	NOP14-AS1	odd
1.64894562428834	0.0024153495917182	CD3D	odd
0.596434403254286	0.0024162432517732	THOC6	odd
-1.11810626395384	0.0024170055117913	CFH /// CFHR1	odd
0.6212018733777409	0.002424180724347	PPIC	even
-0.202639163743607	0.264456185031098	CNOT2	odd
-0.6075665609114556	0.0024267758069454	PGRMC2	even
0.598169606794746	0.0024328059387864	ALOX5AP	odd
0.754942056176362	0.0024328059387864	ABHD11	odd
0.644116726178553	0.0024328059387864	AMDHD2 /// CEMP1	odd
-0.3182457469287161	0.002477812498962	PDE6D	even
0.2488519423048634	0.0025388188697171	DNAJB5	even
-1.17253695291232	0.0025459454166921	NPR3	odd
0.8179839575413099	0.0025565966842107	IGFBP3	even
0.0386127338373456	0.516861718176033	PDE4A	even
0.422827409490596	0.0025651392959254	UBE2O	odd
0.05294667885052604	0.328398063566315	GTPBP1	even
0.779103933043392	0.0025917678271562	PID1	odd
-0.4015784694523352	0.0025917678271562	ENTPD4	even
1.6864026307485251	0.0026001423809149	CD52	even
-0.685957077633478	0.0026094488448507	LINC00094	odd
0.2056481163144242	0.0026283723447681	LINC00963	even
0.9289165203125114	0.0026513067990781	TES	even
-0.27736150927229597	0.127379643271656	DNAJB12	even
-0.980764053172027	0.0030937132660513	PSIP1	odd
-0.427790739646208	0.0027034135654489	PIGV	even
0.5214198378229615	0.0027081429279634	GDI2	even
0.512674389893434	0.0027081429279634	MYD88	odd
-0.23863984490077372	0.0027097982135847	NDRG3	even
0.391178651701206	0.0090781814942345	TPSAB1	odd
-0.4143930748499445	0.0027097982135847	PTK2	even
-0.578435495279711	0.0027099911314527	DCUN1D2	odd
0.258379072427115	0.0336829029002949	EPHB2	even
0.6682452284462039	0.0027140732032743	GPR56	even
-0.570535480502784	0.0189040190606899	PAM	odd
-0.3990172507134775	0.0027178025207777	GJA9-MYCBP /// MYCBP	even
-0.2004393936563715	0.0027694859101194	TMED10	even
-0.0418544348334415	0.412898707814557	QKI	even
-1.90484113360849	0.0028006788783447	DDN	odd
0.702587189302744	0.0028006788783447	VAT1	odd
-0.711437435857246	0.0028014233485406	ASCC1	odd
1.0388352375648	0.0028014233485406	CST6	odd
0.530029047280566	0.0028075260184188	NBEAL2	odd
-0.630650904446849	0.0028075260184188	IQCJ-SCHIP1 /// SCHIP1	odd
-0.801210100276835	0.0028075260184188	DKFZP586I1420	odd
0.715846413228132	0.0028371013897706	CTSG	odd
0.591877477394429	0.0028525325276655	UBASH3A	odd
-0.879808214685637	0.0028531502159555	BNIP2	odd
-0.817990458357517	0.0028872607552046	FAM127A	odd
0.188275591910652	0.116990240623197	COL14A1	odd
-0.3475583787874487	0.0029060535867457	EIF2S2	even
0.908488895302153	0.0029060535867457	SLC35F2	odd
-0.974679217838364	0.0029081175657742	ALDH1A2 /// LOC101928635	odd
-0.715701624728355	0.0069365549847672	VAMP4	odd
-0.4316516036750445	0.0029197065818823	TCEB1	even
0.5107934987351574	0.0029376974946264	DCAF11	even
-0.5568444666504695	0.115939566441191	CLCN3	even
0.6289723832621259	0.0029488214644959	TUBA3C /// TUBA3D	even
-0.9052335023543895	0.0029533936171282	CDC42EP2	even
0.0215638406888896	0.945722063227843	CHTOP	odd
-1.05936672873694	0.0029533936171282	PHYHIP	odd
-0.46560564618907196	0.130506336414453	KPNB1	even
-0.868351692125666	0.0029667859794601	C11orf63	odd
-0.8795944681545069	0.0029673104187912	VGLL4	even
-0.107594198104756	0.843891597946313	TBC1D5	odd
0.953267652438067	0.0030092962536383	CD27	odd
-0.623895271580255	0.0030182876178843	PIGB	odd
0.727004512680051	0.0030182876178843	FCGR2B	odd
-0.6708600048905465	0.0030182876178843	EXT2	even
0.441229574407838	0.0030182876178843	RP3-334F4.1	odd
-0.920001791414493	0.003021899351374	ERVMER34-1	odd
-0.9141596206947076	0.0030373654522582	SASH1	even
0.35723905278033297	0.0030555312684048	NLE1	even
-0.348335729076307	0.0964847383738195	STX7	odd
-1.07445837704792	0.0030559863638568	MYLK	odd
-0.530862633506029	0.0030605805515079	ORC3	odd
-0.8333930698758225	0.0030704748379507	WWP1	even
-0.830652526079461	0.0030873852215198	PLS3	odd
-0.182877472655925	0.759476216401084	PWP1	odd
0.5795253710448645	0.0030884421638552	COL5A2	even
-1.11270421278887	0.0030937132660513	WASF3	odd
-0.262165402295804	0.0030937132660513	VPS13B	even
-0.453341933494526	0.114440598161476	ULK2	odd
1.56306336743726	0.0030937132660513	TDO2	odd
-0.35916583417707115	0.0031095075001578	HSBP1	even
-0.08290119525970485	0.619011273129608	PKP4	even
-0.620044338900759	0.0031300805125225	LRP4	odd
-0.6994761120189661	0.003164062826679	TRAK2	even
0.3692034136389578	0.0031693454712645	TYMP	even
1.44886345573686	0.0031893435485835	CD2	odd
1.58065663446906	0.0031893435485835	IRF8	odd
0.7658813463190091	0.0068786923290897	SPON1	even
0.56632930649822	0.0032036162033603	TFEB	even
-0.361122670894195	0.0171191134781755	EZH1	odd
-1.59261124655598	0.0032310365514316	HIST1H2BK	odd
-0.608432168997848	0.145192842786944	RGS10	odd
-0.920948161506044	0.0032601508199714	LOC101928625 /// MED21	even
-0.20668099329285455	0.0032601508199714	FAM175B	even
-0.669105631585416	0.0032610709392461	PSMD1	even
-1.45907028151455	0.0032610709392461	ROBO1	odd
0.591806586950939	0.0032610709392461	M6PR /// PHC1	odd
0.828332338253903	0.003278630355301	ACKR4	odd
-0.948010742991219	0.0032828444396838	CCSER2	even
-0.609305003619251	0.0033014030118463	ACYP2 /// LOC101927144	odd
0.1765981686593119	0.0033014030118463	DYRK1B	even
0.979646452076643	0.0033014030118463	FCGR1B	odd
-0.540659343279682	0.0033014030118463	TMOD3	odd
-0.8176919767319899	0.0046121202165724	TIMP3	even
0.557886531743075	0.0033014030118463	MDK	odd
1.28864742975881	0.0033014030118463	ITGB2	odd
-1.044261107471795	0.0033014030118463	GMDS	even
-0.945780698941349	0.0033251020563887	AVPI1	odd
0.582619535328088	0.0033406696259317	GATC /// SRSF9	even
0.792689548760576	0.0033494331668691	LBR	odd
-0.434763302258887	0.0816122277681199	MTMR2	odd
0.59507664818373	0.0033556468532152	TK1	odd
-0.6119559496778725	0.0033579250492153	TMEM80	even
0.163691324652345	0.483922090082993	MPZL1	odd
0.5110434626572	0.0140212612624326	TBX2	even
-1.32780039701447	0.0033960810905793	CSRP1	odd
-0.39850108618086827	0.0034032872776211	DAPK1	even
0.876200626946908	0.0034123603666317	NUTF2 /// NUTF2P4	odd
0.77210968740827	0.0034123603666317	LCP1	odd
-0.81202524811675	0.0034202396981769	MPHOSPH10	odd
0.708449093243768	0.0034205195330212	ZDHHC24	odd
-1.02786998248371	0.0034205195330212	PPFIA4	odd
-0.581030740400681	0.0034442835469012	C4orf27	odd
-0.580720302695482	0.0034442835469012	C6orf120	even
-0.841574815553903	0.0034442835469012	PBX3	odd
0.674369674139224	0.0034833914053864	HMBS	odd
-0.484299019030006	0.0035423588302712	CDKL3	odd
-1.22997063310883	0.0035423588302712	SBSPON	odd
0.48156973078851	0.0035469000492318	ARHGAP4	odd
-1.59718249583621	0.0035489016292931	PAMR1	odd
-0.657195743751256	0.0035496549390576	ATXN2	odd
-0.759623012217395	0.0035499249154452	PAPD7	odd
-0.74346512272421	0.0035658157888699	NPTN	odd
-0.71862932588947	0.0035658157888699	TIMP2	odd
2.67818848611658	0.0035683961092756	C3	odd
0.638239441504766	0.0043007578212746	CDH6	odd
-0.833611370157219	0.003604162086614	PDGFRB	odd
0.24210755417473598	0.0036046296852667	RCC1	even
0.482859798940727	0.0036299149342586	RP5-1118D24.2	odd
1.00035958681157	0.0036299149342586	ALDH1A3	odd
-0.545803064704296	0.0036448996424325	EBAG9	even
0.288093222694426	0.0037055747533892	RUNDC3A	even
-0.101027159803316	0.501550266459845	FLT1	odd
-0.554365392812874	0.0037097416285337	AP3M2	odd
-1.32204689640568	0.0037170225684284	SOWAHC	odd
-0.574313157112	0.0037170225684284	IP6K2	odd
-0.2570762387240895	0.0037170225684284	MBD1	even
0.549359168696533	0.0037557267765405	CD247	odd
0.473201476152149	0.0161102277482312	ATP6V0E1	even
0.637882971760694	0.0037702630648012	CORO1C	odd
-1.047166133093781	0.0037788127599675	MPDZ	even
-1.15534687002585	0.0037788127599675	CHN1	odd
0.5732597219145885	0.0037970720546096	RAB15	even
-0.6202876117058604	0.003810596689902	AHNAK	even
-0.776973931370136	0.0038617690455365	TRPC6	even
-0.148513021668172	0.467714971118811	RHEB	odd
-0.48274002722876896	0.0038753151050995	IRAK3	even
-0.587084487683839	0.0039027163669338	COPS4	odd
-0.583571455776399	0.0039027163669338	IMPAD1	odd
0.4217625926780945	0.0039361794183942	ERBB2	even
0.08598302463927945	0.564943022828709	NCAPH2	even
-1.41462029017239	0.0039594346237413	KANK3	odd
-0.311902196246567	0.260082894867587	CTNNA1	even
-0.774755078286132	0.0039610039830349	DPYD	odd
-0.24375573123884953	0.461375584564477	PIN4	even
-0.481888024737565	0.004024179148358	TCEAL4	odd
0.421250512163268	0.0040281232435384	WNT16	odd
-1.13164128404802	0.0040886167620124	GADD45A	odd
-0.762964003318229	0.0041059803099796	FNBP1L	odd
-0.808082319174862	0.0041059803099796	MUM1	odd
-0.621765294242227	0.0041138033794249	ZNF232	odd
-0.551267060097585	0.0041270003011378	FAM188A	odd
-1.26129605402536	0.0041270003011378	ZBTB16	odd
-0.4632193023788575	0.0041337795793409	CKAP4	even
0.993078378576102	0.004137082557114	RPS6KA1	odd
-0.827286137447622	0.0041433456952658	KBTBD2	odd
0.70602466822768	0.0041518182674113	CLDN7	odd
-0.504075453278096	0.373184989534163	PURA	odd
0.3667933173856635	0.0041695458930201	AIM1L	even
-0.677963585200747	0.0041876961178969	KIAA0247	odd
0.19516439795749957	0.0041912325331563	SPAG8	even
0.540738141797492	0.0041912325331563	PSTPIP2	odd
0.510203731900188	0.0042102192755852	TUT1	odd
-1.18610582806929	0.0042461102692983	TNNC1	odd
-0.8146001640780105	0.0042461102692983	CD55	even
-1.82961324956089	0.0042550770469714	CTSV	odd
0.564840646360011	0.0042686156546953	CNN1	odd
-1.051676065448409	0.0042686156546953	CMAHP	even
0.020268652532468248	0.895522144854924	HNRNPC	even
0.477484525817348	0.0042785533280292	SPAG4	odd
-0.310909718949278	0.5481019718038	PAPOLA	odd
-1.16487654613299	0.0043172009228792	PLBD1	odd
-0.575076420053142	0.0043172009228792	PIGP	odd
